secondarykey,Index Value
8.3,12543402
8.3,6442357
8.3,1856246
8.3,3566166
8.3,10306619
8.3,1797185
8.3,6435676
8.3,11872127
8.3,6247457
8.3,6430888
8.3,3124747
8.3,1716355
8.3,3363524
8.3,6432095
8.3,3124189
8.3,3690386
8.3,3691369
8.3,3362748
8.3,11874099
8.3,3286124
8.3,6433632
8.3,11936245
8.3,6433885
8.3,3361588
8.3,6155428
8.3,11876491
8.3,6434267
8.3,5957432
8.3,1775356
8.3,3591359
8.3,6244031
8.3,11701796
8.3,1715001
8.3,11701167
8.3,3360426
8.3,10308178
8.3,12476883
8.3,3180650
8.3,3120207
8.3,5953117
8.3,1759979
8.3,11809274
8.3,1710929
8.3,1776676
8.3,5943013
8.3,10304858
8.3,10305823
8.3,1793967
8.3,10232133
8.3,5942250
8.3,1777017
8.3,1794385
8.3,1710692
8.3,12543129
8.3,6444822
8.3,11883502
8.5,3453563
8.5,1286415
8.5,8465800
8.5,12825016
8.5,4210677
8.5,5443706
8.5,4707842
8.5,12682865
8.5,1945004
8.5,11584510
8.5,6271496
8.5,8583471
8.5,1276107
8.5,9520586
8.5,7395204
8.5,7950081
8.5,1215268
8.5,3639289
8.5,9763327
8.5,11938909
8.5,1800648
8.5,4662766
8.5,7638035
8.5,2107686
8.5,5254556
8.5,4443888
8.5,11154995
8.5,6407039
8.5,1819270
8.5,2784349
8.5,393631
8.5,9471623
8.5,6098481
8.5,7229481
8.5,8628314
8.5,8780942
8.5,12671431
8.5,5656152
8.5,9923233
8.5,11816816
8.5,3171437
8.5,2633249
8.5,1846831
8.5,5573471
8.5,1312437
8.8,9240035
8.8,11236460
8.8,3197061
8.8,2798981
8.8,2843959
8.8,3230876
8.8,2839366
8.8,9230967
8.8,4315927
8.8,2799399
8.8,4287150
8.8,3508402
8.8,253558
8.8,4287752
8.8,8167685
8.8,3561189
8.8,12103628
8.8,763617
8.8,4427226
8.8,692817
8.8,8182356
8.8,4362523
8.8,9571656
8.8,4429311
8.8,2796480
8.8,12996769
8.8,691850
8.8,4337948
8.8,4286692
8.8,3195440
8.8,244071
8.8,731467
8.8,9045230
8.8,8112117
8.8,9044370
8.8,11927363
8.8,692526
8.8,4378994
8.8,4404738
8.8,2825142
8.8,4287987
8.8,3197981
8.8,4288191
8.8,252424
8.8,9574070
8.8,8997134
8.8,3573186
8.8,4424376
8.8,3564435
8.8,243888
8.8,9230010
8.8,785787
8.8,12117540
8.8,9615459
8.8,4344635
8.8,246912
8.8,2861614
8.8,696727
8.8,3513070
8.8,4335455
8.8,3512774
8.8,2851353
8.8,4425115
8.8,115825
8.8,3574845
8.8,9572285
8.8,236556
8.8,3191956
8.8,9572620
8.8,4392430
8.8,4405097
8.8,8207408
8.8,3540220
8.8,4425931
8.8,4338614
8.8,4288664
8.8,3192095
8.8,8113971
8.8,8114150
8.8,696219
8.8,3512338
8.8,4425693
8.8,8113848
8.8,2863483
8.8,11175662
8.8,243322
8.8,12142214
8.8,8108675
8.8,9569187
8.8,4353622
8.8,4354157
8.8,4282200
8.8,4432426
8.8,9221051
8.8,8143633
8.8,9593850
8.8,4348964
8.8,4432121
8.8,8129079
8.8,9052479
8.8,8241641
8.8,11812687
8.8,11271747
8.8,689068
8.8,9581824
8.8,9600079
8.8,11168113
8.8,4349904
8.8,2835309
8.8,11803608
8.8,4333175
8.8,12818373
8.8,3213596
8.8,11166136
8.8,9602149
8.8,60707
8.8,11208790
8.8,8141677
8.8,8178639
8.8,11827124
8.8,4353215
8.8,2791838
8.8,9054456
8.8,8142926
8.8,230246
8.8,4350370
8.8,3230191
8.8,2848464
8.8,3195990
8.8,9017208
8.8,254619
8.8,4335277
8.8,8991423
8.8,8148931
8.8,4380041
8.8,253968
8.8,3191844
8.8,691379
8.8,4362177
8.8,247350
8.8,9240458
8.8,3231894
8.8,11215689
8.8,764972
8.8,11805043
8.8,4348029
8.8,8240408
8.8,12094183
8.8,3232658
8.8,788957
8.8,232276
8.8,2866376
8.8,12817202
8.8,2845199
8.8,9007464
8.8,8172244
8.8,4430703
8.8,11808854
8.8,2836420
8.8,115952
8.8,12137472
8.8,4284137
8.8,8180154
8.8,2822379
8.8,2821886
8.8,4284850
8.8,8110428
8.8,4430158
8.8,9235272
8.8,8127988
8.8,3206233
8.8,11224996
8.8,75499
8.8,8122332
8.8,2854588
8.8,3522080
8.8,11929087
8.8,2807693
8.8,4310444
8.8,3194686
8.8,2849712
8.8,709683
8.8,8218230
8.8,9011296
8.8,11814586
8.8,8217910
8.8,12996358
8.8,11221793
8.8,4376059
8.8,8121964
8.8,8193207
8.8,8156008
8.8,9589061
8.8,2856856
8.8,12131168
8.8,2855055
8.8,3568746
8.8,4434688
8.8,9225994
8.8,8119018
8.8,9612763
8.8,2854408
8.8,4418254
8.8,714009
8.8,8120725
8.8,4325471
8.8,8121074
8.8,11934571
8.8,8189956
8.8,2820223
8.8,8220927
8.8,4418087
8.8,3225023
8.8,11930162
8.8,9000954
8.8,778257
8.8,9226649
8.8,9012135
8.8,11196714
8.8,773088
8.8,4413480
8.8,9236688
8.8,13001158
8.8,8192205
8.8,3532326
8.8,8126022
8.8,778622
8.8,9599069
8.8,9018799
8.8,8126389
8.8,4340813
8.8,753977
8.8,8126928
8.8,9226905
8.8,11250854
8.8,3213222
8.8,11808419
8.8,12819944
8.8,9578959
8.8,9237106
8.8,11808578
8.8,11817232
8.8,4414356
8.8,726958
8.8,2850512
8.8,2827694
8.8,9610886
8.8,9219280
8.8,9236880
8.8,241375
8.8,2842265
8.8,9022310
8.8,8125070
8.8,4315606
8.8,4314459
8.8,8116295
8.8,9607290
8.8,8118531
8.8,4421981
8.8,9005729
8.8,3552964
8.8,8161900
8.8,3538281
8.8,9018095
8.8,2844128
8.8,2830457
8.8,4396604
8.8,4292285
8.8,4421823
8.8,4292694
8.8,4367742
8.8,747324
8.8,4292907
8.8,11232232
8.8,8226804
8.8,2802104
8.8,7415
8.8,743816
8.8,8151599
8.8,11233396
8.8,12998209
8.8,784974
8.8,8135113
8.8,8132297
8.8,3546080
8.8,2824340
8.8,8187330
8.8,9597897
8.8,4340407
8.8,8165088
8.8,2801351
8.8,753699
8.8,11931833
8.8,246482
8.8,12816390
8.8,4291747
8.8,3201735
8.8,11806258
8.8,8222363
8.8,2852606
8.8,4337304
8.8,9000204
8.8,3212902
8.8,8224311
8.8,12996922
8.8,4409695
8.8,2841799
8.8,9004767
8.8,3202023
8.8,8117927
8.8,11934754
8.8,2803247
8.8,2812418
8.8,4300090
8.8,11261549
8.8,11188893
8.8,11250243
8.8,3226714
8.8,13002067
8.8,4371269
8.8,4316257
8.8,3518637
8.8,3230093
8.8,238218
8.8,4317950
8.8,11206853
8.8,8225981
8.8,248455
8.8,9238101
8.8,11231903
8.8,9238332
8.8,4421501
8.8,3567831
8.8,4420790
8.8,9220213
8.8,2830283
8.8,8151977
8.8,8224770
8.8,4317539
8.8,246283
8.8,3229723
8.8,3213947
8.8,11141114
8.8,791552
8.8,12796884
8.8,11911617
8.8,9167964
8.8,4676757
8.8,4676909
8.8,7963582
8.8,11085362
8.8,9205145
8.8,849497
8.8,118496
8.8,3286967
8.8,3287314
8.8,9170261
8.8,4680837
8.8,11880994
8.8,11877079
8.8,11088020
8.8,11089852
8.8,12198989
8.8,3361104
8.8,3360896
8.8,845091
8.8,7971314
8.8,9682562
8.8,3360642
8.8,7970290
8.8,9684269
8.8,4672502
8.8,9165251
8.8,7969046
8.8,11091301
8.8,107759
8.8,9686252
8.8,11882279
8.8,850192
8.8,850368
8.8,4682220
8.8,3288793
8.8,9173995
8.8,11884485
8.8,7953941
8.8,3354130
8.8,853576
8.8,4688036
8.8,2694649
8.8,9697435
8.8,2693967
8.8,2693571
8.8,7951289
8.8,2693378
8.8,7949808
8.8,2692008
8.8,9173464
8.8,11096020
8.8,7954172
8.8,2694870
8.8,3356968
8.8,3356785
8.8,11076525
8.8,3288295
8.8,7956781
8.8,4684958
8.8,3355930
8.8,118850
8.8,172999
8.8,7955555
8.8,11883800
8.8,11073693
8.8,2695025
8.8,11884155
8.8,4687267
8.8,9173256
8.8,9681024
8.8,2707900
8.8,844134
8.8,3281451
8.8,4650482
8.8,13014130
8.8,2721872
8.8,8002239
8.8,4651119
8.8,4651323
8.8,2720994
8.8,8001461
8.8,4652222
8.8,112838
8.8,835287
8.8,835834
8.8,7998648
8.8,7998209
8.8,834432
8.8,11115367
8.8,3279181
8.8,834122
8.8,11121103
8.8,3278493
8.8,2727598
8.8,4643617
8.8,9141178
8.8,2726037
8.8,2725600
8.8,4646926
8.8,4647084
8.8,8004277
8.8,12801857
8.8,4648170
8.8,13013664
8.8,8003448
8.8,4649157
8.8,3278964
8.8,9175364
8.8,9147784
8.8,4654603
8.8,2711725
8.8,2711294
8.8,4664519
8.8,2710148
8.8,11100990
8.8,4666337
8.8,3285191
8.8,13014878
8.8,842683
8.8,9157908
8.8,3363099
8.8,7976958
8.8,3285797
8.8,13015475
8.8,4669039
8.8,840068
8.8,2719561
8.8,9206934
8.8,4661992
8.8,2719145
8.8,3373623
8.8,2717554
8.8,11912588
8.8,11113087
8.8,3370096
8.8,9149911
8.8,2717175
8.8,4657050
8.8,11111800
8.8,3284515
8.8,7991564
8.8,4660786
8.8,9151593
8.8,7987521
8.8,3365889
8.8,4640782
8.8,3352250
8.8,11065215
8.8,7906147
8.8,4722227
8.8,3321575
8.8,7905402
8.8,12213516
8.8,3321314
8.8,872208
8.8,7904676
8.8,11032527
8.8,873189
8.8,4724515
8.8,4724680
8.8,873639
8.8,3305438
8.8,2674938
8.8,4721810
8.8,2676518
8.8,2678183
8.8,7910671
8.8,12792048
8.8,4716122
8.8,153296
8.8,4717154
8.8,9190765
8.8,4717471
8.8,9707336
8.8,3325540
8.8,7908957
8.8,2678971
8.8,4718023
8.8,7908023
8.8,9708242
8.8,3304711
8.8,9199119
8.8,11032159
8.8,11031343
8.8,11030962
8.8,9198147
8.8,13019563
8.8,7889730
8.8,877061
8.8,9196005
8.8,9197909
8.8,9714184
8.8,7888035
8.8,4742503
8.8,3313855
8.8,2668967
8.8,7886236
8.8,4746833
8.8,2668492
8.8,4749580
8.8,11027626
8.8,3303090
8.8,3307338
8.8,9712925
8.8,7899888
8.8,7899587
8.8,2673735
8.8,11029991
8.8,3317372
8.8,11029595
8.8,11902256
8.8,9711573
8.8,11029234
8.8,7896542
8.8,2671588
8.8,4730573
8.8,7894660
8.8,2671367
8.8,3307202
8.8,7892570
8.8,11039532
8.8,155171
8.8,870101
8.8,11056779
8.8,9701711
8.8,861398
8.8,9702303
8.8,4699953
8.8,861537
8.8,3293583
8.8,3339430
8.8,9181540
8.8,11052981
8.8,7932684
8.8,3338166
8.8,3338009
8.8,863432
8.8,4701865
8.8,4698304
8.8,7931211
8.8,3342402
8.8,2689806
8.8,168309
8.8,9699879
8.8,4693105
8.8,7947489
8.8,9176758
8.8,4693446
8.8,11887409
8.8,4693681
8.8,4694005
8.8,9700505
8.8,9177432
8.8,167675
8.8,13017028
8.8,11063091
8.8,11062755
8.8,4697838
8.8,4692547
8.8,3296274
8.8,7929844
8.8,7921543
8.8,9705687
8.8,11893485
8.8,4707640
8.8,4708906
8.8,2682497
8.8,4709852
8.8,11042847
8.8,11041927
8.8,3332458
8.8,4711840
8.8,9187016
8.8,4712400
8.8,3302332
8.8,4713121
8.8,11046763
8.8,3337099
8.8,4706870
8.8,7923076
8.8,9183144
8.8,863945
8.8,9704089
8.8,3299615
8.8,4703377
8.8,4703918
8.8,3335665
8.8,4704256
8.8,4704465
8.8,9704322
8.8,3334900
8.8,9185449
8.8,7923936
8.8,11047997
8.8,11047505
8.8,12793273
8.8,8107124
8.8,9670162
8.8,8007365
8.8,4477111
8.8,8073623
8.8,3457782
8.8,11922758
8.8,212599
8.8,4479622
8.8,3458105
8.8,801733
8.8,3240203
8.8,4484305
8.8,802708
8.8,9085567
8.8,8072041
8.8,9086055
8.8,9084232
8.8,8074251
8.8,8074410
8.8,3239674
8.8,9636102
8.8,9636432
8.8,9636754
8.8,11835548
8.8,11923449
8.8,799279
8.8,11149719
8.8,8076594
8.8,8076113
8.8,4473573
8.8,8075291
8.8,800803
8.8,11837068
8.8,2777617
8.8,9080613
8.8,8071931
8.8,8071749
8.8,9214170
8.8,4485220
8.8,9213528
8.8,2772250
8.8,9213313
8.8,4505047
8.8,2769803
8.8,3242533
8.8,9213119
8.8,9095171
8.8,3443684
8.8,12090575
8.8,12809769
8.8,8058936
8.8,4515714
8.8,3442249
8.8,8058358
8.8,4502225
8.8,3238128
8.8,8061491
8.8,4499753
8.8,8070583
8.8,4488878
8.8,9213933
8.8,8070106
8.8,8069336
8.8,3451533
8.8,8067682
8.8,8067420
8.8,11839599
8.8,3449500
8.8,8066538
8.8,8065984
8.8,4494289
8.8,209597
8.8,9641987
8.8,3445291
8.8,3466559
8.8,11152337
8.8,4463591
8.8,11161533
8.8,11828780
8.8,9626260
8.8,4440370
8.8,8101860
8.8,3487538
8.8,2789135
8.8,11160015
8.8,9627834
8.8,8099341
8.8,9065052
8.8,794255
8.8,8097595
8.8,9065404
8.8,34361
8.8,11161747
8.8,225584
8.8,9061069
8.8,11161906
8.8,8106856
8.8,3234806
8.8,229056
8.8,228398
8.8,2791684
8.8,11165401
8.8,3491589
8.8,4436000
8.8,8105697
8.8,11163364
8.8,11163143
8.8,3235081
8.8,11162933
8.8,2790017
8.8,8104945
8.8,8104471
8.8,9096697
8.8,9630617
8.8,3482465
8.8,2782180
8.8,9072445
8.8,9214585
8.8,4456534
8.8,9073625
8.8,11923879
8.8,2780017
8.8,9075506
8.8,8084473
8.8,797947
8.8,3237302
8.8,4462374
8.8,8082832
8.8,3237987
8.8,8081575
8.8,222811
8.8,3483349
8.8,2783746
8.8,8087778
8.8,11157553
8.8,2787442
8.8,11831581
8.8,11156926
8.8,8094677
8.8,9069131
8.8,2785470
8.8,4445119
8.8,8091793
8.8,8090536
8.8,2784806
8.8,2784581
8.8,797145
8.8,797397
8.8,11153851
8.8,9069981
8.8,189072
8.8,8058229
8.8,9097499
8.8,4605708
8.8,3267888
8.8,820815
8.8,2738266
8.8,4606669
8.8,8031800
8.8,4605429
8.8,4606929
8.8,8030677
8.8,8030156
8.8,8028389
8.8,4608222
8.8,2738067
8.8,9209096
8.8,3268203
8.8,820136
8.8,11126854
8.8,3266751
8.8,11917305
8.8,4587689
8.8,2743096
8.8,2742915
8.8,4590684
8.8,9125743
8.8,818985
8.8,8039430
8.8,2740904
8.8,3265890
8.8,4595773
8.8,11861950
8.8,4599100
8.8,4600373
8.8,8035354
8.8,9208427
8.8,8025839
8.8,11126087
8.8,4613235
8.8,11864075
8.8,12183707
8.8,2729317
8.8,9136647
8.8,12184561
8.8,3389530
8.8,829015
8.8,3277175
8.8,191353
8.8,4637956
8.8,8007783
8.8,3277904
8.8,4639819
8.8,829426
8.8,189362
8.8,191710
8.8,4587335
8.8,3273848
8.8,827156
8.8,4614544
8.8,2735816
8.8,4615181
8.8,4616384
8.8,8022256
8.8,8021539
8.8,3395085
8.8,4620087
8.8,3272500
8.8,4626983
8.8,12803802
8.8,4627293
8.8,11123425
8.8,9133788
8.8,9134764
8.8,4630392
8.8,2744064
8.8,4585250
8.8,8044484
8.8,9105084
8.8,3428109
8.8,3253807
8.8,8054439
8.8,11138911
8.8,8054121
8.8,9106738
8.8,13009118
8.8,11852369
8.8,4540214
8.8,9108599
8.8,47267
8.8,4547762
8.8,2757343
8.8,3424681
8.8,3250801
8.8,3255635
8.8,12808662
8.8,810405
8.8,8057991
8.8,4517390
8.8,4519134
8.8,11140295
8.8,2766311
8.8,9097862
8.8,9647991
8.8,3436670
8.8,3436372
8.8,2765197
8.8,2764799
8.8,4526906
8.8,4527627
8.8,2763636
8.8,206467
8.8,205054
8.8,207345
8.8,3256921
8.8,813931
8.8,9210124
8.8,2748884
8.8,3261569
8.8,3413213
8.8,4573510
8.8,11132235
8.8,3262344
8.8,2746733
8.8,9121873
8.8,8046075
8.8,8045930
8.8,4579392
8.8,8044995
8.8,4584748
8.8,817257
8.8,8048049
8.8,11917855
8.8,11133139
8.8,9656214
8.8,9113700
8.8,8051065
8.8,11136638
8.8,9654115
8.8,3418874
8.8,11856342
8.8,3257904
8.8,814095
8.8,12169046
8.8,3416526
8.8,8049510
8.8,4562458
8.8,3260570
8.8,4565598
8.8,2750169
8.8,199293
8.8,4281686
8.8,654993
8.8,4280626
8.8,8842945
8.8,8843303
8.8,9323949
8.8,8588685
8.8,11733319
8.8,8588494
8.8,11995240
8.8,8588827
8.8,11969305
8.8,11968518
8.8,11508963
8.8,11508330
8.8,9321319
8.8,11735573
8.8,11506296
8.8,11505917
8.8,11511185
8.8,3990124
8.8,8589384
8.8,3128525
8.8,3986465
8.8,9411187
8.8,3080225
8.8,3987057
8.8,9411483
8.8,12866927
8.8,9411865
8.8,8839784
8.8,12866113
8.8,3987976
8.8,12865078
8.8,3079859
8.8,8590264
8.8,8589940
8.8,12864905
8.8,8840165
8.8,3677439
8.8,11505526
8.8,8846980
8.8,11504106
8.8,8848499
8.8,3999109
8.8,11492145
8.8,3073435
8.8,11966627
8.8,12003086
8.8,455756
8.8,8569983
8.8,11490519
8.8,12860080
8.8,9309951
8.8,456382
8.8,8566772
8.8,8566502
8.8,4000707
8.8,3133104
8.8,8564284
8.8,3664435
8.8,3130465
8.8,3080394
8.8,11493850
8.8,11495226
8.8,8848818
8.8,3994912
8.8,3075532
8.8,8849186
8.8,8581164
8.8,11501509
8.8,9319066
8.8,8851376
8.8,453446
8.8,453684
8.8,319846
8.8,8577206
8.8,11499862
8.8,8576526
8.8,3668377
8.8,8576255
8.8,9316432
8.8,8855984
8.8,3663630
8.8,11517635
8.8,8594798
8.8,8831373
8.8,3957435
8.8,3686120
8.8,3125547
8.8,11528423
8.8,8606844
8.8,3125706
8.8,9404685
8.8,11527842
8.8,11714080
8.8,12870733
8.8,3125957
8.8,12870570
8.8,8605047
8.8,3085178
8.8,3084808
8.8,11713226
8.8,3952337
8.8,3687699
8.8,3086013
8.8,11538565
8.8,9400867
8.8,3694869
8.8,11706762
8.8,3943482
8.8,3087001
8.8,8617972
8.8,11537816
8.8,440042
8.8,12873157
8.8,11536726
8.8,8828069
8.8,441385
8.8,441735
8.8,11535263
8.8,11708471
8.8,11709100
8.8,8833979
8.8,9334469
8.8,11526837
8.8,3963639
8.8,445015
8.8,3128305
8.8,11993830
8.8,9330642
8.8,8837276
8.8,11523506
8.8,8837491
8.8,9409602
8.8,70679
8.8,3981831
8.8,3983215
8.8,8837858
8.8,11520619
8.8,11994185
8.8,8838563
8.8,11518659
8.8,9329365
8.8,9408404
8.8,11517828
8.8,3083184
8.8,11723597
8.8,443652
8.8,11526360
8.8,9332883
8.8,9407353
8.8,8602632
8.8,8602471
8.8,8602307
8.8,9407802
8.8,9332510
8.8,3682586
8.8,3127163
8.8,11721454
8.8,324037
8.8,8836421
8.8,8601068
8.8,9407955
8.8,11524225
8.8,3127745
8.8,8624204
8.8,3135704
8.8,317482
8.8,9426978
8.8,8519415
8.8,11458998
8.8,11458805
8.8,11458605
8.8,11458178
8.8,877780
8.8,11459692
8.8,3067022
8.8,9429381
8.8,3650825
8.8,12006936
8.8,9289043
8.8,4028451
8.8,11455546
8.8,3650669
8.8,11456841
8.8,11460112
8.8,4023400
8.8,11460555
8.8,11463815
8.8,9423854
8.8,3068208
8.8,467811
8.8,4020687
8.8,4021285
8.8,8877241
8.8,4021644
8.8,4022041
8.8,310297
8.8,468057
8.8,11461576
8.8,8522824
8.8,11461171
8.8,9289833
8.8,8522448
8.8,9425355
8.8,8513815
8.8,309256
8.8,4030256
8.8,11453715
8.8,12845115
8.8,9433743
8.8,4036788
8.8,3646646
8.8,8496571
8.8,11445560
8.8,8888578
8.8,8491545
8.8,9434586
8.8,12008505
8.8,3155016
8.8,12009412
8.8,4040890
8.8,11440910
8.8,3645610
8.8,11439857
8.8,11750422
8.8,304249
8.8,8527136
8.8,8503288
8.8,3153956
8.8,9431087
8.8,11453345
8.8,11745582
8.8,9431245
8.8,4031233
8.8,11452256
8.8,11452039
8.8,306890
8.8,9431584
8.8,3065072
8.8,8508342
8.8,480400
8.8,8507461
8.8,11748253
8.8,9432803
8.8,305686
8.8,481558
8.8,483083
8.8,3136279
8.8,11464709
8.8,11465670
8.8,11484456
8.8,11484095
8.8,11483609
8.8,9417836
8.8,4005648
8.8,8869707
8.8,9418024
8.8,12857562
8.8,314856
8.8,8550343
8.8,11481098
8.8,11480676
8.8,11480444
8.8,460819
8.8,460973
8.8,11960181
8.8,12960927
8.8,9304974
8.8,11961395
8.8,8868819
8.8,11486564
8.8,9416759
8.8,4002600
8.8,12859407
8.8,8558653
8.8,8558400
8.8,3661964
8.8,8557725
8.8,8867195
8.8,9306142
8.8,8868195
8.8,11485738
8.8,457364
8.8,8868454
8.8,12858610
8.8,458054
8.8,11484893
8.8,461125
8.8,11478846
8.8,8543009
8.8,11477378
8.8,11742427
8.8,11470556
8.8,465343
8.8,8875098
8.8,11468875
8.8,3069047
8.8,8529914
8.8,11468154
8.8,11467705
8.8,8528916
8.8,3652276
8.8,311308
8.8,8875878
8.8,11466569
8.8,9293511
8.8,9292790
8.8,4017332
8.8,12850926
8.8,466719
8.8,11472639
8.8,8534937
8.8,12853969
8.8,8870881
8.8,3657802
8.8,3142574
8.8,3143722
8.8,8540827
8.8,9419568
8.8,3656562
8.8,4010100
8.8,9300154
8.8,463492
8.8,4010302
8.8,3655166
8.8,8537262
8.8,8537004
8.8,8874072
8.8,4011877
8.8,8534498
8.8,3645150
8.8,11538817
8.8,11539718
8.8,11593761
8.8,3755863
8.8,3834132
8.8,11592606
8.8,3836207
8.8,12901027
8.8,403222
8.8,8783107
8.8,3838158
8.8,11643012
8.8,9385516
8.8,8717468
8.8,11590902
8.8,3839651
8.8,404400
8.8,12900106
8.8,3838705
8.8,9384978
8.8,401531
8.8,8727157
8.8,11596429
8.8,3758774
8.8,12903824
8.8,8738191
8.8,9383898
8.8,8734599
8.8,3825218
8.8,3825557
8.8,3826472
8.8,3827023
8.8,3827992
8.8,12918672
8.8,370140
8.8,3756143
8.8,11594661
8.8,9384687
8.8,11594276
8.8,405049
8.8,3840537
8.8,11987141
8.8,12899248
8.8,8786312
8.8,8699728
8.8,66209
8.8,11586362
8.8,412616
8.8,3857295
8.8,413128
8.8,3748773
8.8,413312
8.8,8694979
8.8,8788406
8.8,363842
8.8,11583353
8.8,413876
8.8,11655468
8.8,414053
8.8,11980848
8.8,11586914
8.8,8740050
8.8,3851070
8.8,11987978
8.8,406721
8.8,12897567
8.8,407961
8.8,8784140
8.8,409065
8.8,8707818
8.8,409466
8.8,11588503
8.8,11587932
8.8,12919840
8.8,11649029
8.8,12921570
8.8,3101611
8.8,12896580
8.8,9367419
8.8,12895838
8.8,365612
8.8,411282
8.8,8690923
8.8,397757
8.8,12904365
8.8,11615995
8.8,11623194
8.8,11614788
8.8,3796742
8.8,12910150
8.8,8762603
8.8,8773830
8.8,11616437
8.8,3773052
8.8,11612407
8.8,8761163
8.8,389790
8.8,3801891
8.8,11608302
8.8,11607984
8.8,3805197
8.8,389532
8.8,8764454
8.8,11984342
8.8,8765295
8.8,383257
8.8,12912852
8.8,11620202
8.8,3106710
8.8,11620477
8.8,12913506
8.8,12911822
8.8,8771097
8.8,3779983
8.8,8767093
8.8,11621203
8.8,11985417
8.8,8766330
8.8,387335
8.8,11617817
8.8,11622020
8.8,11617653
8.8,11630472
8.8,11631855
8.8,8758730
8.8,8758318
8.8,8748517
8.8,11599178
8.8,11599023
8.8,3816652
8.8,395971
8.8,397137
8.8,8744782
8.8,3109952
8.8,11597859
8.8,3104232
8.8,8742993
8.8,12917142
8.8,9382332
8.8,8742264
8.8,11639047
8.8,372218
8.8,8780764
8.8,373967
8.8,12917526
8.8,12916512
8.8,3764001
8.8,3806120
8.8,12908403
8.8,376744
8.8,11606420
8.8,11633239
8.8,3768395
8.8,12916094
8.8,9372751
8.8,11605192
8.8,11604518
8.8,11603646
8.8,9381825
8.8,11601403
8.8,392719
8.8,8776824
8.8,11983871
8.8,393218
8.8,375380
8.8,9339423
8.8,9363937
8.8,11656867
8.8,11692304
8.8,11550702
8.8,8647515
8.8,11549723
8.8,9396170
8.8,3914581
8.8,430004
8.8,428141
8.8,3708666
8.8,9344730
8.8,430494
8.8,8646080
8.8,11991260
8.8,8645124
8.8,3707885
8.8,8644954
8.8,9346144
8.8,11975481
8.8,11686931
8.8,9348948
8.8,11555067
8.8,9355302
8.8,9393954
8.8,343259
8.8,11554636
8.8,12886423
8.8,9351098
8.8,8807535
8.8,3902964
8.8,3903310
8.8,3717056
8.8,8650148
8.8,12941545
8.8,8649905
8.8,12885980
8.8,8809841
8.8,12885740
8.8,11548286
8.8,8644608
8.8,11546230
8.8,3707206
8.8,9397833
8.8,9398517
8.8,3120997
8.8,437114
8.8,8632673
8.8,12875602
8.8,3700553
8.8,11974390
8.8,9399256
8.8,3936037
8.8,3695869
8.8,3936676
8.8,3695226
8.8,8628047
8.8,12950300
8.8,11540456
8.8,3087414
8.8,9340403
8.8,425583
8.8,8821952
8.8,9397448
8.8,11545830
8.8,11695130
8.8,9343475
8.8,8643798
8.8,11697239
8.8,8642318
8.8,11698532
8.8,3929399
8.8,12879288
8.8,12879107
8.8,434369
8.8,12946465
8.8,434605
8.8,9342247
8.8,435703
8.8,3930826
8.8,8637709
8.8,9340864
8.8,8690615
8.8,11991097
8.8,11677934
8.8,9389423
8.8,8676544
8.8,8676261
8.8,9389608
8.8,3738336
8.8,3115257
8.8,8674870
8.8,418060
8.8,3874262
8.8,11566753
8.8,11980275
8.8,3875641
8.8,11566434
8.8,11566154
8.8,9391114
8.8,11565814
8.8,8672732
8.8,12932901
8.8,356028
8.8,417587
8.8,8690291
8.8,3099974
8.8,3745299
8.8,9363485
8.8,11580702
8.8,11579446
8.8,3113861
8.8,360347
